#{"t_start": 1758580292.432392, "env_id": "None"}
r,l,t
-0.1,11,630.279096
-0.08,9,630.297207
-0.51,2,630.300931
-0.53,4,630.309094
-0.07,8,630.325248
-0.12,13,630.350025
-0.11,12,630.374479
-0.08,9,630.392486
-0.1,11,630.413969
-0.03,4,630.421814
-0.11,12,630.944093
-0.55,6,630.956257
-0.12,13,630.983259
-0.12,13,631.008969
-0.12,13,631.034531
-0.09,10,631.054077
-0.13,14,631.081436
-0.14,15,631.111256
-0.04,5,631.121422
-0.5,1,631.123494
-0.06,7,631.136739
-0.02,3,631.142501
-0.08,9,631.160475
-0.52,3,631.165975
-0.05,6,631.178273
-0.07,8,631.194202
-0.09,10,631.214366
-0.05,6,631.227003
-0.56,7,631.241951
-0.09,10,631.261816
-0.13,14,631.291921
-0.1,11,631.313473
-0.13,14,631.341439
-0.09,10,631.36138
-0.53,4,631.368989
-0.08,9,631.387842
-0.07,8,631.403166
-0.1,11,631.424896
-0.1,11,631.44671
-0.06,7,631.461107
-0.08,9,631.479104
-0.04,5,631.488879
-0.11,12,631.513254
-0.12,13,631.539283
-0.11,12,631.565081
-0.03,4,631.574126
-0.56,7,631.588707
-0.08,9,631.608408
-0.1,11,631.630972
-0.07,8,631.646674
-0.1,11,631.668131
-0.12,13,631.693971
-0.11,12,631.717481
-0.04,5,631.727547
-0.08,9,631.745849
-0.51,2,631.749994
-0.16,17,631.784531
-0.15,16,631.816671
-0.14,15,631.846241
-0.07,8,631.861734
-0.03,4,631.870021
-0.03,4,631.877716
-0.07,8,631.89335
-0.16,17,631.926856
-0.12,13,631.951702
-0.09,10,631.971844
-0.07,8,631.986887
-0.06,7,632.000391
-0.05,6,632.012352
-0.1,11,632.033171
-0.08,9,632.051196
-0.07,8,632.067345
-0.09,10,632.087403
-0.09,10,632.106916
-0.14,15,632.136294
-0.09,10,632.156304
-0.14,15,632.185317
-0.04,5,632.19566
-0.09,10,632.214741
-0.11,12,632.238621
-0.11,12,632.261591
-0.07,8,632.278013
-0.09,10,632.297137
-0.12,13,632.323518
-0.05,6,632.335229
-0.52,3,632.341168
-0.05,6,632.352681
-0.07,8,632.368085
-0.52,3,632.374315
-0.06,7,632.388751
-0.1,11,632.41031
-0.06,7,632.424124
-0.05,6,632.435938
-0.52,3,632.441506
-0.04,5,632.451927
-0.14,15,632.48266
-0.07,8,632.499317
-0.51,2,632.503637
-0.19,20,632.543351
-0.06,7,632.557076
-0.52,3,632.562852
-0.06,7,632.576779
-0.09,10,632.597603
-0.05,6,632.611256
-0.08,9,632.628728
-0.11,12,632.654416
-0.16,17,632.687868
-0.09,10,632.707751
-0.12,13,632.7328
-0.1,11,632.755213
-0.07,8,632.771257
-0.09,10,632.791553
-0.12,13,632.81788
-0.06,7,632.831933
-0.12,13,632.858359
-0.11,12,632.88188
-0.11,12,632.906335
-0.09,10,632.925435
-0.16,17,632.959121
-0.12,13,633.47194
-0.07,8,633.488872
-0.07,8,633.51104
-0.09,10,633.533137
-0.13,14,633.561764
-0.08,9,633.580623
-0.09,10,633.601052
-0.09,10,633.621352
-0.16,17,633.660136
-0.06,7,633.674584
-0.14,15,633.706452
-0.07,8,633.723034
-0.08,9,633.741732
-0.5,1,633.743766
-0.12,13,633.771003
-0.07,8,633.78743
-0.07,8,633.803971
-0.1,11,633.826257
-0.07,8,633.84295
-0.07,8,633.859623
-0.07,8,633.876197
-0.04,5,633.88632
-0.1,11,633.908289
-0.06,7,633.922795
-0.14,15,633.952458
-0.11,12,633.976666
-0.07,8,633.992547
-0.5,1,633.994699
-0.12,13,634.021283
-0.05,6,634.033021
-0.05,6,634.046495
-0.05,6,634.060211
-0.14,15,634.091891
-0.17,18,634.128263
-0.5,1,634.130235
-0.1,11,634.153215
-0.05,6,634.165615
-0.09,10,634.186445
-0.54,5,634.196774
-0.13,14,634.225656
-0.1,11,634.24866
-0.11,12,634.276183
-0.1,11,634.29905
-0.12,13,634.326289
-0.04,5,634.336624
-0.08,9,634.355349
-0.1,11,634.378225
-0.1,11,634.400332
-0.19,20,634.440146
-0.03,4,634.447812
-0.04,5,634.458025
-0.06,7,634.472495
-0.12,13,634.498646
-0.11,12,634.522892
-0.12,13,634.548257
-0.09,10,634.567455
-0.06,7,634.581068
-0.12,13,634.607056
-0.1,11,634.628795
-0.08,9,634.646152
-0.09,10,634.666354
-0.11,12,634.693668
-0.08,9,634.713394
-0.11,12,634.741058
-0.1,11,634.763743
-0.09,10,634.784698
-0.1,11,634.80725
-0.14,15,634.836409
-0.09,10,634.856056
-0.16,17,634.894407
-0.05,6,634.906239
-0.09,10,634.925999
-0.04,5,634.935592
-0.05,6,634.947353
-0.09,10,634.973505
-0.05,6,634.990649
-0.11,12,635.018864
-0.08,9,635.037592
-0.16,17,635.073457
-0.18,19,635.112838
-0.08,9,635.131634
-0.54,5,635.142781
-0.05,6,635.160312
-0.1,11,635.18272
-0.11,12,635.207852
-0.09,10,635.227701
-0.06,7,635.241597
-0.12,13,635.267042
-0.11,12,635.290849
-0.15,16,635.322216
-0.53,4,635.330282
-0.08,9,635.347883
-0.09,10,635.36757
-0.09,10,635.387187
-0.05,6,635.398799
-0.09,10,635.423293
-0.04,5,635.433662
-0.08,9,635.452581
-0.08,9,635.471393
-0.09,10,635.492737
-0.1,11,635.514659
-0.5,1,635.516546
-0.12,13,635.544068
-0.12,13,635.572677
-0.1,11,635.597737
-0.11,12,636.602739
-0.1,11,636.626766
-0.08,9,636.646197
-0.09,10,636.666755
-0.1,11,636.690218
-0.11,12,636.715206
-0.12,13,636.743359
-0.15,16,636.779005
-0.04,5,636.790312
-0.07,8,636.807458
-0.09,10,636.830791
-0.06,7,636.846549
-0.11,12,636.872015
-0.04,5,636.882096
-0.07,8,636.899675
-0.08,9,636.919549
-0.08,9,636.93952
-0.14,15,636.972275
-0.12,13,637.001326
-0.05,6,637.015604
-0.11,12,637.042126
-0.07,8,637.058282
-0.01,2,637.062911
-0.11,12,637.088333
-0.12,13,637.115174
-0.08,9,637.133456
-0.13,14,637.162057
-0.11,12,637.186965
-0.04,5,637.197246
-0.54,5,637.208989
-0.11,12,637.233352
-0.07,8,637.249735
-0.1,11,637.272441
-0.06,7,637.2865
-0.12,13,637.315392
-0.05,6,637.328644
-0.55,6,637.341306
-0.06,7,637.355967
-0.12,13,637.381904
-0.02,3,637.388003
-0.15,16,637.456135
-0.08,9,637.478006
-0.5,1,637.48075
-0.12,13,637.509906
-0.55,6,637.52448
-0.06,7,637.541452
-0.13,14,637.57498
-0.13,14,637.608072
-0.04,5,637.619326
-0.07,8,637.637231
-0.07,8,637.655138
-0.07,8,637.674011
-0.12,13,637.704183
-0.06,7,637.721208
-0.11,12,637.748713
-0.06,7,637.766501
-0.01,2,637.771725
-0.1,11,637.797158
-0.12,13,637.834409
-0.07,8,637.866001
-0.16,17,637.912004
-0.05,6,637.924806
-0.14,15,637.958292
-0.12,13,637.986392
-0.16,17,638.025936
-0.13,14,638.059177
-0.07,8,638.076196
-0.09,10,638.097246
-0.53,4,638.106696
-0.13,14,638.145254
-0.04,5,638.156451
-0.07,8,638.174221
-0.15,16,638.207659
-0.08,9,638.23119
-0.14,15,638.26606
-0.07,8,638.302307
-0.05,6,638.316763
-0.1,11,638.343702
-0.09,10,638.366968
-0.52,3,638.374617
-0.06,7,638.389202
-0.09,10,638.410676
-0.07,8,638.429272
-0.14,15,638.46482
-0.04,5,638.476553
-0.05,6,638.489203
-0.5,1,638.491492
-0.04,5,638.502538
-0.04,5,638.513414
-0.1,11,638.560833
-0.12,13,638.587835
-0.11,12,638.611557
-0.09,10,638.631346
-0.07,8,638.646792
-0.12,13,638.673427
-0.07,8,638.692652
-0.06,7,638.708179
-0.05,6,638.721051
-0.11,12,638.745614
-0.15,16,638.77818
-0.02,3,638.785058
-0.06,7,638.798825
-0.08,9,638.816789
-0.16,17,638.851459
-0.1,11,638.874758
-0.11,12,638.899974
-0.11,12,638.926239
-0.12,13,639.517186
-0.06,7,639.531929
-0.13,14,639.560525
-0.07,8,639.576729
-0.09,10,639.596414
-0.15,16,639.627405
-0.08,9,639.645053
-0.14,15,639.675165
-0.12,13,639.700023
-0.06,7,639.71387
-0.07,8,639.732017
-0.17,18,639.771235
-0.07,8,639.788442
-0.08,9,639.808266
-0.15,16,639.842046
-0.06,7,639.856929
-0.14,15,639.890256
-0.07,8,639.909495
-0.12,13,639.943875
-0.06,7,639.959561
-0.14,15,639.991176
-0.09,10,640.012165
-0.52,3,640.018046
-0.53,4,640.026929
-0.09,10,640.047937
-0.07,8,640.064246
-0.11,12,640.089325
-0.11,12,640.113527
-0.14,15,640.143288
-0.04,5,640.153088
-0.05,6,640.16486
-0.08,9,640.183289
-0.05,6,640.195451
-0.09,10,640.216096
-0.07,8,640.235286
-0.08,9,640.253815
-0.09,10,640.273732
-0.15,16,640.307043
-0.09,10,640.32644
-0.14,15,640.356095
-0.03,4,640.363762
-0.53,4,640.372224
-0.16,17,640.406269
-0.11,12,640.429908
-0.5,1,640.431894
-0.08,9,640.449554
-0.1,11,640.47204
-0.18,19,640.509182
-0.05,6,640.521242
-0.14,15,640.550888
-0.15,16,640.586261
-0.1,11,640.610252
-0.07,8,640.627992
-0.06,7,640.644106
-0.1,11,640.668366
-0.14,15,640.700264
-0.13,14,640.733896
-0.15,16,640.770437
-0.15,16,640.805052
-0.11,12,640.830986
-0.08,9,640.849861
-0.12,13,640.876571
-0.1,11,640.899657
-0.07,8,640.916588
-0.08,9,640.93595
-0.11,12,640.960356
-0.09,10,640.983106
-0.08,9,641.00428
-0.06,7,641.017689
-0.14,15,641.047888
-0.16,17,641.081722
-0.04,5,641.092318
-0.12,13,641.117909
-0.05,6,641.129133
-0.07,8,641.14502
-0.16,17,641.178705
-0.12,13,641.204174
-0.08,9,641.224125
-0.04,5,641.23342
-0.04,5,641.243629
-0.05,6,641.256016
-0.16,17,641.289749
-0.07,8,641.30545
-0.15,16,641.338225
-0.12,13,641.364599
-0.15,16,641.398513
-0.09,10,641.418821
-0.09,10,641.440007
-0.05,6,641.451165
-0.06,7,641.465814
-0.16,17,641.499703
-0.09,10,641.520625
-0.09,10,641.540142
-0.06,7,641.555053
-0.14,15,641.583703
-0.16,17,641.618784
-0.09,10,642.356128
-0.09,10,642.375694
-0.05,6,642.387532
-0.08,9,642.405621
-0.06,7,642.419159
-0.14,15,642.449151
-0.06,7,642.463247
-0.08,9,642.481287
-0.55,6,642.493453
-0.09,10,642.514122
-0.03,4,642.522219
-0.14,15,642.552278
-0.13,14,642.579927
-0.03,4,642.588281
-0.1,11,642.610888
-0.52,3,642.616629
-0.04,5,642.627095
-0.08,9,642.645074
-0.5,1,642.647166
-0.15,16,642.680059
-0.07,8,642.696309
-0.11,12,642.721957
-0.09,10,642.742527
-0.09,10,642.763398
-0.12,13,642.791435
-0.06,7,642.806748
-0.13,14,642.835322
-0.09,10,642.85673
-0.1,11,642.879684
-0.14,15,642.911043
-0.09,10,642.930597
-0.06,7,642.944578
-0.1,11,642.966312
-0.12,13,642.993148
-0.11,12,643.016698
-0.09,10,643.037189
-0.15,16,643.06777
-0.09,10,643.090487
-0.12,13,643.119996
-0.13,14,643.146343
-0.53,4,643.154688
-0.14,15,643.184714
-0.1,11,643.207029
-0.09,10,643.228144
-0.13,14,643.258996
-0.09,10,643.288498
-0.08,9,643.306678
-0.08,9,643.32419
-0.05,6,643.335913
-0.04,5,643.345566
-0.09,10,643.365573
-0.14,15,643.398931
-0.1,11,643.422082
-0.07,8,643.439456
-0.09,10,643.462778
-0.12,13,643.49215
-0.11,12,643.51718
-0.14,15,643.550359
-0.04,5,643.561405
-0.13,14,643.592967
-0.14,15,643.624624
-0.14,15,643.655165
-0.09,10,643.675384
-0.06,7,643.689949
-0.08,9,643.708468
-0.14,15,643.739164
-0.07,8,643.754724
-0.54,5,643.76431
-0.08,9,643.782452
-0.12,13,643.807819
-0.12,13,643.834163
-0.06,7,643.847937
-0.12,13,643.885007
-0.09,10,643.905901
-0.08,9,643.924549
-0.11,12,643.948445
-0.09,10,643.968725
-0.04,5,643.985887
-0.15,16,644.023901
-0.08,9,644.046372
-0.07,8,644.063311
-0.06,7,644.080531
-0.07,8,644.097053
-0.12,13,644.124331
-0.13,14,644.160603
-0.52,3,644.166686
-0.14,15,644.211393
-0.09,10,644.246724
-0.08,9,644.267305
-0.09,10,644.290105
-0.11,12,644.315512
-0.1,11,644.339856
-0.04,5,644.351587
-0.09,10,644.373465
-0.06,7,644.393854
-0.5,1,644.39595
-0.12,13,644.423705
-0.13,14,644.452079
-0.08,9,644.471102
-0.11,12,644.495165
-0.06,7,644.511305
-0.16,17,644.546842
-0.15,16,645.05872
-0.08,9,645.076411
-0.1,11,645.099007
-0.1,11,645.122125
-0.07,8,645.13813
-0.07,8,645.15409
-0.08,9,645.174939
-0.11,12,645.200028
-0.07,8,645.215845
-0.08,9,645.233305
-0.06,7,645.247355
-0.18,19,645.285202
-0.02,3,645.290861
-0.07,8,645.307001
-0.11,12,645.330292
-0.08,9,645.348155
-0.08,9,645.36523
-0.51,2,645.369304
-0.08,9,645.387662
-0.1,11,645.408892
-0.1,11,645.430281
-0.17,18,645.466087
-0.06,7,645.482006
-0.11,12,645.509964
-0.08,9,645.528112
-0.09,10,645.548159
-0.12,13,645.574534
-0.09,10,645.595085
-0.18,19,645.632284
-0.11,12,645.65594
-0.12,13,645.681498
-0.08,9,645.699155
-0.54,5,645.70917
-0.51,2,645.713091
-0.14,15,645.742985
-0.11,12,645.766345
-0.15,16,645.797649
-0.07,8,645.813797
-0.12,13,645.841956
-0.06,7,645.857227
-0.11,12,645.881456
-0.08,9,645.899401
-0.13,14,645.928831
-0.04,5,645.941376
-0.06,7,645.956492
-0.15,16,645.991934
-0.05,6,646.005237
-0.06,7,646.020066
-0.11,12,646.046287
-0.1,11,646.070625
-0.08,9,646.090575
-0.06,7,646.105741
-0.14,15,646.137206
-0.08,9,646.156543
-0.56,7,646.171003
-0.5,1,646.172971
-0.09,10,646.193894
-0.09,10,646.216229
-0.09,10,646.242966
-0.08,9,646.262827
-0.08,9,646.281526
-0.15,16,646.313274
-0.13,14,646.341187
-0.06,7,646.354821
-0.11,12,646.378876
-0.13,14,646.407712
-0.08,9,646.42611
-0.08,9,646.444946
-0.13,14,646.476076
-0.05,6,646.489057
-0.05,6,646.503053
-0.1,11,646.52555
-0.06,7,646.540117
-0.07,8,646.556714
-0.05,6,646.569859
-0.19,20,646.611139
-0.07,8,646.627546
-0.08,9,646.645435
-0.11,12,646.670936
-0.18,19,646.711997
-0.08,9,646.730459
-0.09,10,646.750958
-0.04,5,646.761345
-0.1,11,646.786805
-0.51,2,646.791745
-0.06,7,646.806087
-0.07,8,646.823295
-0.06,7,646.838294
-0.07,8,646.856357
-0.09,10,646.878129
-0.03,4,646.887207
-0.13,14,646.91766
-0.15,16,646.952105
-0.09,10,646.973837
-0.1,11,647.019145
-0.09,10,647.040159
-0.14,15,647.069967
-0.06,7,647.083911
-0.54,5,647.094371
-0.5,1,647.096318
-0.07,8,647.113023
-0.07,8,647.129367
-0.07,8,647.14519
-0.07,8,647.161546
-0.14,15,647.894715
-0.52,3,647.900478
-0.1,11,647.923959
-0.12,13,647.951797
-0.14,15,648.008282
-0.52,3,648.014355
-0.06,7,648.03013
-0.08,9,648.048837
-0.03,4,648.05728
-0.17,18,648.094849
-0.09,10,648.115571
-0.1,11,648.138084
-0.08,9,648.156273
-0.07,8,648.174111
-0.08,9,648.192521
-0.08,9,648.211472
-0.09,10,648.230701
-0.07,8,648.24647
-0.1,11,648.268672
-0.07,8,648.284676
-0.51,2,648.289005
-0.06,7,648.302818
-0.08,9,648.323345
-0.56,7,648.33849
-0.15,16,648.371437
-0.05,6,648.383313
-0.11,12,648.406928
-0.1,11,648.42971
-0.06,7,648.443385
-0.15,16,648.475307
-0.09,10,648.49556
-0.04,5,648.505429
-0.15,16,648.537865
-0.07,8,648.55442
-0.08,9,648.57185
-0.07,8,648.587483
-0.07,8,648.603598
-0.11,12,648.627293
-0.1,11,648.648788
-0.09,10,648.668013
-0.08,9,648.686375
-0.09,10,648.709186
-0.1,11,648.73159
-0.05,6,648.743832
-0.1,11,648.765834
-0.08,9,648.786696
-0.16,17,648.824683
-0.15,16,648.856893
-0.05,6,648.869423
-0.55,6,648.881418
-0.07,8,648.897661
-0.54,5,648.908012
-0.07,8,648.924285
-0.11,12,648.947773
-0.1,11,648.969668
-0.05,6,648.981608
-0.06,7,648.995408
-0.11,12,649.019618
-0.12,13,649.04728
-0.02,3,649.053824
-0.09,10,649.074017
-0.09,10,649.093335
-0.54,5,649.103161
-0.08,9,649.120577
-0.12,13,649.146696
-0.1,11,649.169073
-0.13,14,649.196241
-0.03,4,649.204214
-0.18,19,649.24332
-0.06,7,649.257573
-0.05,6,649.269085
-0.11,12,649.293776
-0.13,14,649.322607
-0.5,1,649.324449
-0.1,11,649.346426
-0.11,12,649.375491
-0.1,11,649.402692
-0.09,10,649.422601
-0.09,10,649.450865
-0.09,10,649.475825
-0.11,12,649.503729
-0.12,13,649.532497
-0.13,14,649.563994
-0.09,10,649.584485
-0.14,15,649.617365
-0.09,10,649.639728
-0.07,8,649.656906
-0.04,5,649.666859
-0.11,12,649.73216
-0.1,11,649.775428
-0.14,15,649.817008
-0.08,9,649.838299
-0.06,7,649.853686
-0.05,6,649.867011
-0.14,15,649.904768
-0.07,8,649.924952
-0.07,8,649.942461
-0.1,11,649.970198
-0.12,13,650.000461
-0.1,11,650.045293
-0.11,12,650.079238
-0.09,10,650.102932
-0.1,11,650.126724
-0.52,3,650.132891
-0.08,9,650.152305
-0.14,15,651.760603
-0.12,13,651.788552
-0.09,10,651.847443
-0.08,9,651.869597
-0.09,10,651.890311
-0.11,12,651.915495
-0.07,8,651.93242
-0.16,17,651.969634
-0.05,6,651.982498
-0.5,1,651.984783
-0.06,7,651.998621
-0.05,6,652.011158
-0.08,9,652.030151
-0.11,12,652.055715
-0.1,11,652.083409
-0.07,8,652.100503
-0.13,14,652.13026
-0.13,14,652.159551
-0.06,7,652.174376
-0.07,8,652.190237
-0.07,8,652.207215
-0.08,9,652.228309
-0.07,8,652.246171
-0.11,12,652.274559
-0.13,14,652.306467
-0.1,11,652.332495
-0.08,9,652.354007
-0.05,6,652.368084
-0.18,19,652.410172
-0.12,13,652.437841
-0.09,10,652.461474
-0.11,12,652.487118
-0.1,11,652.510787
-0.09,10,652.532007
-0.11,12,652.562199
-0.11,12,652.58908
-0.12,13,652.618457
-0.08,9,652.636457
-0.5,1,652.638493
-0.1,11,652.661302
-0.54,5,652.671522
-0.1,11,652.69405
-0.16,17,652.730481
-0.09,10,652.751827
-0.12,13,652.78138
-0.06,7,652.796255
-0.13,14,652.827875
-0.09,10,652.851581
-0.11,12,652.877959
-0.13,14,652.908226
-0.12,13,652.936373
-0.13,14,652.965354
-0.55,6,652.978986
-0.13,14,653.009598
-0.15,16,653.043047
-0.17,18,653.080285
-0.13,14,653.109018
-0.08,9,653.129239
-0.52,3,653.136497
-0.16,17,653.174015
-0.03,4,653.182271
-0.06,7,653.197944
-0.08,9,653.217347
-0.13,14,653.247758
-0.08,9,653.267244
-0.52,3,653.274181
-0.13,14,653.304631
-0.05,6,653.31655
-0.11,12,653.341712
-0.1,11,653.368971
-0.54,5,653.378831
-0.09,10,653.399125
-0.08,9,653.418147
-0.12,13,653.448222
-0.17,18,653.492536
-0.09,10,653.520695
-0.11,12,653.548615
-0.08,9,653.569638
-0.1,11,653.598619
-0.04,5,653.614924
-0.17,18,653.662439
-0.11,12,653.70408
-0.09,10,653.725712
-0.08,9,653.746061
-0.1,11,653.772421
-0.13,14,653.803792
-0.06,7,653.819307
-0.11,12,653.845481
-0.09,10,653.866553
-0.11,12,653.894543
-0.1,11,653.917103
-0.07,8,653.934136
-0.07,8,653.950987
-0.09,10,653.975299
-0.07,8,653.994081
-0.08,9,654.014531
-0.12,13,654.044797
-0.11,12,654.071929
-0.1,11,654.83912
-0.14,15,654.874596
-0.09,10,654.899205
-0.04,5,654.91182
-0.13,14,654.944919
-0.1,11,654.971689
-0.1,11,654.995031
-0.13,14,655.02878
-0.1,11,655.054614
-0.07,8,655.073765
-0.11,12,655.100608
-0.13,14,655.132213
-0.13,14,655.163811
-0.12,13,655.193099
-0.08,9,655.215207
-0.12,13,655.256827
-0.05,6,655.272065
-0.14,15,655.308377
-0.04,5,655.320202
-0.07,8,655.338476
-0.1,11,655.363482
-0.13,14,655.395987
-0.01,2,655.400721
-0.06,7,655.41822
-0.03,4,655.428663
-0.09,10,655.454553
-0.14,15,655.505269
-0.1,11,655.533864
-0.17,18,655.575557
-0.07,8,655.593415
-0.06,7,655.608753
-0.11,12,655.634296
-0.5,1,655.636815
-0.1,11,655.661882
-0.09,10,655.68508
-0.1,11,655.713389
-0.09,10,655.737732
-0.51,2,655.742559
-0.14,15,655.777222
-0.13,14,655.810016
-0.1,11,655.838301
-0.09,10,655.876349
-0.04,5,655.889612
-0.05,6,655.903849
-0.56,7,655.92151
-0.09,10,655.946645
-0.07,8,655.96474
-0.08,9,655.986259
-0.1,11,656.012115
-0.07,8,656.029158
-0.06,7,656.044143
-0.05,6,656.057489
-0.11,12,656.0842
-0.08,9,656.106494
-0.13,14,656.137513
-0.09,10,656.158713
-0.07,8,656.176279
-0.11,12,656.202632
-0.52,3,656.209538
-0.05,6,656.222406
-0.1,11,656.247871
-0.05,6,656.262203
-0.09,10,656.2865
-0.13,14,656.32016
-0.07,8,656.338076
-0.07,8,656.355628
-0.12,13,656.383232
-0.13,14,656.41289
-0.55,6,656.426335
-0.1,11,656.451161
-0.17,18,656.492405
-0.1,11,656.518387
-0.07,8,656.537699
-0.05,6,656.551238
-0.11,12,656.578002
-0.02,3,656.584588
-0.09,10,656.609839
-0.08,9,656.629955
-0.06,7,656.646012
-0.13,14,656.67953
-0.09,10,656.703102
-0.04,5,656.714633
-0.08,9,656.750469
-0.07,8,656.769109
-0.07,8,656.788594
-0.11,12,656.816943
-0.05,6,656.831674
-0.08,9,656.852791
-0.07,8,656.870981
-0.52,3,656.878
-0.12,13,656.907421
-0.12,13,656.937165
-0.09,10,656.961101
-0.08,9,656.983276
-0.13,14,657.02143
-0.09,10,657.04667
-0.05,6,657.062445
-0.04,5,657.073315
-0.1,11,657.09767
-0.16,17,657.138381
-0.09,10,657.159756
-0.12,13,657.189464
-0.08,9,657.209932
-0.1,11,657.234618
-0.13,14,657.266345
-0.12,13,657.996159
-0.15,16,658.03402
-0.17,18,658.069894
-0.07,8,658.085689
-0.07,8,658.102349
-0.51,2,658.106431
-0.09,10,658.127173
-0.09,10,658.146756
-0.12,13,658.172035
-0.1,11,658.193678
-0.06,7,658.207989
-0.18,19,658.248897
-0.1,11,658.270168
-0.05,6,658.281382
-0.09,10,658.300941
-0.13,14,658.329132
-0.14,15,658.361105
-0.17,18,658.397498
-0.16,17,658.430557
-0.08,9,658.449268
-0.08,9,658.467508
-0.1,11,658.489701
-0.09,10,658.508927
-0.09,10,658.528765
-0.08,9,658.546244
-0.11,12,658.569909
-0.09,10,658.589907
-0.16,17,658.623418
-0.14,15,658.653536
-0.13,14,658.681175
-0.1,11,658.702534
-0.08,9,658.720074
-0.12,13,658.745487
-0.11,12,658.769028
-0.1,11,658.790973
-0.08,9,658.808194
-0.12,13,658.834583
-0.08,9,658.854028
-0.06,7,658.868898
-0.15,16,658.901556
-0.07,8,658.9171
-0.51,2,658.92119
-0.52,3,658.927116
-0.13,14,658.95425
-0.14,15,658.983251
-0.1,11,659.004151
-0.13,14,659.030787
-0.07,8,659.045809
-0.11,12,659.069454
-0.11,12,659.092456
-0.13,14,659.119033
-0.11,12,659.14214
-0.11,12,659.165129
-0.1,11,659.186601
-0.08,9,659.204513
-0.08,9,659.223324
-0.07,8,659.239131
-0.09,10,659.25912
-0.06,7,659.274825
-0.09,10,659.296316
-0.12,13,659.323044
-0.09,10,659.343717
-0.08,9,659.362382
-0.56,7,659.376193
-0.09,10,659.397563
-0.08,9,659.41666
-0.1,11,659.441162
-0.06,7,659.455618
-0.05,6,659.468277
-0.09,10,659.488387
-0.09,10,659.511221
-0.04,5,659.521307
-0.08,9,659.539919
-0.1,11,659.56241
-0.09,10,659.584498
-0.1,11,659.607319
-0.09,10,659.626746
-0.08,9,659.644828
-0.13,14,659.676194
-0.14,15,659.707998
-0.1,11,659.728704
-0.08,9,659.745677
-0.16,17,659.778309
-0.08,9,659.795684
-0.09,10,659.815518
-0.18,19,659.851807
-0.17,18,659.889707
-0.13,14,659.927407
-0.13,14,659.962461
-0.1,11,659.986867
-0.08,9,660.004355
-0.1,11,660.025934
-0.15,16,660.05647
-0.13,14,660.556993
-0.14,15,660.585912
-0.07,8,660.602673
-0.13,14,660.629316
-0.54,5,660.639239
-0.12,13,660.663954
-0.08,9,660.681123
-0.09,10,660.700726
-0.15,16,660.73154
-0.06,7,660.745346
-0.12,13,660.771334
-0.07,8,660.786632
-0.08,9,660.804141
-0.05,6,660.81651
-0.1,11,660.837201
-0.04,5,660.847725
-0.08,9,660.865076
-0.06,7,660.878568
-0.12,13,660.904825
-0.07,8,660.921181
-0.15,16,660.957104
-0.1,11,660.978184
-0.07,8,660.993942
-0.12,13,661.018666
-0.08,9,661.036071
-0.09,10,661.056286
-0.05,6,661.067565
-0.09,10,661.086864
-0.07,8,661.103119
-0.02,3,661.108878
-0.09,10,661.128236
-0.12,13,661.153501
-0.08,9,661.170991
-0.07,8,661.187478
-0.15,16,661.219326
-0.1,11,661.24525
-0.12,13,661.271871
-0.07,8,661.287828
-0.1,11,661.309323
-0.04,5,661.319386
-0.07,8,661.33438
-0.13,14,661.362474
-0.18,19,661.400357
-0.12,13,661.425666
-0.04,5,661.435513
-0.14,15,661.468444
-0.08,9,661.486973
-0.05,6,661.498828
-0.54,5,661.50889
-0.09,10,661.528057
-0.16,17,661.560499
-0.09,10,661.57994
-0.1,11,661.600477
-0.08,9,661.618407
-0.04,5,661.62763
-0.1,11,661.64875
-0.08,9,661.666641
-0.08,9,661.684507
-0.06,7,661.698386
-0.07,8,661.713685
-0.15,16,661.745083
-0.1,11,661.766218
-0.08,9,661.78396
-0.11,12,661.810757
-0.54,5,661.821065
-0.09,10,661.842393
-0.08,9,661.861017
-0.05,6,661.873551
-0.15,16,661.90657
-0.16,17,661.940453
-0.16,17,661.975302
-0.06,7,661.992551
-0.51,2,661.997479
-0.11,12,662.021496
-0.06,7,662.034968
-0.09,10,662.054863
-0.12,13,662.079965
-0.11,12,662.10362
-0.13,14,662.13112
-0.08,9,662.148425
-0.08,9,662.165278
-0.06,7,662.179124
-0.16,17,662.212976
-0.21,22,662.256501
-0.07,8,662.272778
-0.11,12,662.297099
-0.09,10,662.316784
-0.06,7,662.32998
-0.07,8,662.345359
-0.09,10,662.364682
-0.13,14,662.392497
-0.1,11,662.413883
-0.07,8,662.42991
-0.05,6,662.441567
-0.11,12,662.46487
-0.11,12,662.489808
-0.11,12,662.513341
-0.12,13,662.538435
-0.04,5,662.548854
-0.06,7,662.562499
-0.08,9,663.083129
-0.07,8,663.098624
-0.08,9,663.117269
-0.07,8,663.133618
-0.1,11,663.15485
-0.08,9,663.171771
-0.06,7,663.185884
-0.08,9,663.203931
-0.53,4,663.212282
-0.08,9,663.229784
-0.14,15,663.260188
-0.14,15,663.290425
-0.13,14,663.317924
-0.09,10,663.337295
-0.1,11,663.35847
-0.13,14,663.384988
-0.12,13,663.410214
-0.06,7,663.423547
-0.52,3,663.429971
-0.08,9,663.446855
-0.52,3,663.452806
-0.15,16,663.484569
-0.07,8,663.501553
-0.09,10,663.521804
-0.11,12,663.545386
-0.13,14,663.572507
-0.06,7,663.586532
-0.08,9,663.604715
-0.13,14,663.63164
-0.12,13,663.656768
