#{"t_start": 1758576410.4097598, "env_id": "None"}
r,l,t
2.1800003,32,117.986159
2.1800003,32,117.989665
2.1800003,32,117.998521
2.1800003,32,118.000872
2.1800003,32,118.002812
2.1800003,32,118.00817
2.1800003,32,118.008207
2.1800003,32,118.013448
2.1800003,32,118.017084
2.1800003,32,118.020714
2.1800003,32,118.025959
2.1800003,32,118.02775
2.1800003,32,118.029572
2.1800003,32,118.031944
2.1800003,32,118.039907
2.1800003,32,118.046253
2.1800003,32,118.048137
2.1800003,32,118.05188
2.1800003,32,118.060954
2.1800003,32,118.062828
2.1800003,32,118.064699
2.1800003,32,118.070032
2.1800003,32,118.070063
2.1800003,32,118.075326
2.1800003,32,118.078881
2.1800003,32,118.082481
2.1800003,32,118.087751
2.1800003,32,118.08957
2.1800003,32,118.091386
2.1800003,32,118.093226
2.1800003,32,118.098511
2.1800003,32,118.103786
2.1800003,32,118.107876
2.1800003,32,118.111469
2.1800003,32,118.120037
2.1800003,32,118.122077
2.1800003,32,118.124224
2.1800003,32,118.129779
2.1800003,32,118.129821
2.1800003,32,118.135229
2.1800003,32,118.139183
2.1800003,32,118.14279
2.1800003,32,118.148079
2.1800003,32,118.150406
2.1800003,32,118.152266
2.1800003,32,118.154106
2.1800003,32,118.159449
2.1800003,32,118.164747
2.1800003,32,118.166564
2.1800003,32,118.170145
2.1800003,32,118.178842
2.1800003,32,118.180656
2.1800003,32,118.182491
2.1800003,32,118.187795
2.1800003,32,118.187825
2.1800003,32,118.193099
2.1800003,32,118.196659
2.1800003,32,118.200229
2.1800003,32,118.205405
2.1800003,32,118.207201
2.1800003,32,118.208991
2.1800003,32,118.210769
2.1800003,32,118.218006
2.1800003,32,118.223244
2.1800003,32,118.225031
2.1800003,32,118.228526
2.1800003,32,118.237116
2.1800003,32,118.239413
2.1800003,32,118.241728
2.1800003,32,118.247816
2.1800003,32,118.247867
2.1800003,32,118.253959
2.1800003,32,118.258001
2.1800003,32,118.261606
2.1800003,32,118.266917
2.1800003,32,118.268797
2.1800003,32,118.270654
2.1800003,32,118.272521
2.1800003,32,118.277862
2.1800003,32,118.283154
2.1800003,32,118.284982
2.1800003,32,118.288533
2.1800003,32,118.297281
2.1800003,32,118.299122
2.1800003,32,118.30099
2.1800003,32,118.306816
2.1800003,32,118.306867
2.1800003,32,118.312369
2.1800003,32,118.315921
2.1800003,32,118.321498
2.1800003,32,118.326777
2.1800003,32,118.32858
2.1800003,32,118.330399
2.1800003,32,118.332198
2.1800003,32,118.337425
2.1800003,32,118.342633
2.1800003,32,118.34442
2.1800003,32,118.348283
2.1800003,32,118.357564
2.1800003,32,118.359374
2.1800003,32,118.361181
2.1800003,32,118.366772
2.1800003,32,118.366816
2.1800003,32,118.372252
2.1800003,32,118.37582
2.1800003,32,118.379424
2.1800003,32,118.384733
2.1800003,32,118.386561
2.1800003,32,118.388366
2.1800003,32,118.390197
2.1800003,32,118.395481
2.1800003,32,118.400763
2.1800003,32,118.402574
2.1800003,32,118.406107
2.1800003,32,118.414821
2.1800003,32,118.41664
2.1800003,32,118.418465
2.1800003,32,118.423763
2.1800003,32,118.423793
2.1800003,32,118.429103
2.1800003,32,118.435134
2.1800003,32,118.438869
2.1800003,32,118.444116
2.1800003,32,118.445907
2.1800003,32,118.44771
2.1800003,32,118.449503
2.1800003,32,118.454721
2.1800003,32,118.460729
2.1800003,32,118.462609
2.1800003,32,118.46623
2.1800003,32,118.475306
2.1800003,32,118.477167
2.1800003,32,118.47899
2.1800003,32,118.484316
2.1800003,32,118.48435
2.1800003,32,118.489648
2.1800003,32,118.493214
2.1800003,32,118.496765
2.1800003,32,118.502102
2.1800003,32,118.503919
2.1800003,32,118.505721
2.1800003,32,118.507545
2.1800003,32,118.512908
2.1800003,32,118.518124
2.1800003,32,118.520005
2.1800003,32,118.523896
2.1800003,32,118.532649
2.1800003,32,118.534473
2.1800003,32,118.53853
2.1800003,32,118.543884
2.1800003,32,118.543919
2.1800003,32,118.549113
2.1800003,32,118.552594
2.1800003,32,118.556067
2.1800003,32,118.561221
2.1800003,32,118.563005
2.1800003,32,118.56479
2.1800003,32,118.566977
2.1800003,32,118.572816
2.1800003,32,118.578136
2.1800003,32,118.579955
2.1800003,32,118.583544
2.1800003,32,118.592543
2.1800003,32,118.594347
2.1800003,32,118.596271
2.1800003,32,118.60196
2.1800003,32,118.601997
2.1800003,32,118.607282
2.1800003,32,118.610817
2.1800003,32,118.614351
2.1800003,32,118.619718
2.1800003,32,118.621524
2.1800003,32,118.62334
2.1800003,32,118.625151
2.1800003,32,118.630416
2.1800003,32,118.636114
2.1800003,32,118.638102
2.1800003,32,118.641999
2.1800003,32,118.653866
2.1800003,32,118.655745
2.1800003,32,118.657643
2.1800003,32,118.663073
2.1800003,32,118.663112
2.1800003,32,118.668449
2.1800003,32,118.671977
2.1800003,32,118.675514
2.1800003,32,118.681563
2.1800003,32,118.683569
2.1800003,32,118.685568
2.1800003,32,118.687412
2.1800003,32,118.69266
2.1800003,32,118.697901
2.1800003,32,118.699748
2.1800003,32,118.703375
2.1800003,32,118.712138
2.1800003,32,118.71395
2.1800003,32,118.715765
2.1800003,32,118.721027
2.1800003,32,118.721059
2.1800003,32,118.726306
2.1800003,32,118.729818
2.1800003,32,118.733344
2.1800003,32,118.738591
2.1800003,32,118.740405
2.1800003,32,118.742214
2.1800003,32,118.744037
2.1800003,32,118.749325
2.1800003,32,118.754597
2.1800003,32,118.756403
2.1800003,32,118.759935
2.1800003,32,118.770677
2.1800003,32,118.772475
2.1800003,32,118.774282
2.1800003,32,118.779655
2.1800003,32,118.779704
2.1800003,32,118.785614
2.1800003,32,118.789245
2.1800003,32,118.792809
2.1800003,32,118.798112
2.1800003,32,118.799961
2.1800003,32,118.801917
2.1800003,32,118.803765
2.1800003,32,118.809493
2.1800003,32,118.814863
2.1800003,32,118.816708
2.1800003,32,118.820285
2.1800003,32,118.828996
2.1800003,32,118.830786
2.1800003,32,118.832621
2.1800003,32,118.837963
2.1800003,32,118.837995
2.1800003,32,118.843217
2.1800003,32,118.846727
2.1800003,32,118.850252
2.1800003,32,118.855749
2.1800003,32,118.857595
2.1800003,32,118.859411
2.1700003,33,118.862978
2.1800003,32,118.866513
2.1800003,32,118.871758
2.1800003,32,118.873577
2.1800003,32,118.877109
2.1800003,32,118.887919
2.1800003,32,118.889726
2.1800003,32,118.891514
2.1800003,32,118.897228
2.1800003,32,118.897279
2.1800003,32,118.902925
2.1800003,32,118.906524
2.1800003,32,118.910073
2.1800003,32,118.91597
2.1800003,32,118.918094
2.1800003,32,118.919989
2.1800003,32,118.923558
2.1800003,32,118.927124
2.1800003,32,118.932675
2.1800003,32,118.934501
2.1800003,32,118.938055
2.1800003,32,118.946763
2.1800003,32,118.948569
2.1800003,32,118.950365
2.1800003,32,118.955628
2.1800003,32,118.955663
2.1800003,32,118.960946
2.1800003,32,118.964507
2.1800003,32,118.968047
2.1800003,32,118.973301
2.1800003,32,118.975114
2.1800003,32,118.976916
2.1800003,32,118.980454
2.1800003,32,118.983966
2.1800003,32,118.989255
2.1800003,32,118.993171
2.1800003,32,118.996711
2.1800003,32,119.005579
2.1800003,32,119.007753
2.1800003,32,119.009708
2.1800003,32,119.015071
2.1800003,32,119.015119
2.1800003,32,119.020587
2.1800003,32,119.024153
2.1800003,32,119.02769
2.1800003,32,119.032973
2.1800003,32,119.034832
2.1800003,32,119.036656
2.1800003,32,119.040285
2.1800003,32,119.04385
2.1800003,32,119.04912
2.1800003,32,119.051105
2.1800003,32,119.05497
2.1800003,32,119.06448
2.1800003,32,119.06645
2.1800003,32,119.068362
2.1800003,32,119.073968
2.1800003,32,119.07401
2.1800003,32,119.079523
2.1800003,32,119.083207
2.1800003,32,119.086773
2.1800003,32,119.092013
2.1800003,32,119.093801
2.1800003,32,119.09561
2.1800003,32,119.099123
2.1800003,32,119.102632
2.1800003,32,119.10998
2.1800003,32,119.111785
2.1800003,32,119.115287
2.1800003,32,119.125267
2.1800003,32,119.127313
2.1800003,32,119.129256
2.1800003,32,119.135185
2.1800003,32,119.135228
2.1800003,32,119.140514
2.1800003,32,119.144036
2.1800003,32,119.147544
2.1800003,32,119.152948
2.1800003,32,119.154765
2.1800003,32,119.156559
2.1800003,32,119.160089
2.1800003,32,119.163588
2.1800003,32,119.169361
2.1800003,32,119.171388
2.1800003,32,119.174964
2.1800003,32,119.183869
2.1800003,32,119.18568
2.1800003,32,119.187512
2.1800003,32,119.192798
2.1800003,32,119.192829
2.1800003,32,119.198078
2.1800003,32,119.201599
2.1800003,32,119.205113
2.1800003,32,119.212583
2.1800003,32,119.214396
2.1800003,32,119.216187
2.1800003,32,119.219696
2.1800003,32,119.223319
2.1800003,32,119.229862
2.1800003,32,119.231725
2.1800003,32,119.235443
2.1800003,32,119.244384
2.1800003,32,119.246199
2.1800003,32,119.248046
2.1800003,32,119.253407
2.1800003,32,119.253442
2.1800003,32,119.258763
2.1800003,32,119.262313
2.1800003,32,119.265892
2.1800003,32,119.27118
2.1800003,32,119.273007
2.1800003,32,119.27482
2.1800003,32,119.278385
2.1800003,32,119.281978
2.1800003,32,119.287271
2.1800003,32,119.289094
2.1800003,32,119.292648
2.1800003,32,119.301401
2.1800003,32,119.303204
2.1800003,32,119.305031
2.1800003,32,119.310348
2.1800003,32,119.310378
2.1800003,32,119.317771
2.1800003,32,119.321265
2.1800003,32,119.324729
2.1800003,32,119.329886
2.1800003,32,119.331656
2.1800003,32,119.333485
2.1800003,32,119.337727
2.1800003,32,119.341403
2.1800003,32,119.346692
2.1800003,32,119.348507
2.1800003,32,119.352298
2.1800003,32,119.361078
2.1800003,32,119.362901
2.1800003,32,119.36473
2.1800003,32,119.370117
2.1800003,32,119.370153
2.1800003,32,119.473213
2.1800003,32,119.477112
2.1800003,32,119.480906
2.1800003,32,119.486394
2.1800003,32,119.4883
2.1800003,32,119.490282
2.1800003,32,119.493886
2.1800003,32,119.497509
2.1800003,32,119.503222
2.1800003,32,119.505159
2.1800003,32,119.508755
2.1800003,32,119.51788
2.1800003,32,119.520004
2.1800003,32,119.521934
2.1800003,32,119.527447
2.1800003,32,119.527478
2.1600003,34,119.538322
2.1800003,32,119.538363
2.1800003,32,119.541901
2.1800003,32,119.547148
2.1800003,32,119.549002
2.1800003,32,119.55124
2.1800003,32,119.555052
2.1800003,32,119.558636
2.1800003,32,119.563853
2.1800003,32,119.565638
2.1800003,32,119.569422
2.1800003,32,119.578195
2.1800003,32,119.580015
2.1800003,32,119.581822
2.1800003,32,119.587359
2.1800003,32,119.587395
2.1800003,32,119.596254
2.1800003,32,119.596289
2.1800003,32,119.599826
2.1800003,32,119.605091
2.1800003,32,119.606926
2.1800003,32,119.608776
2.1800003,32,119.612303
2.1800003,32,119.615814
2.1800003,32,119.621054
2.1800003,32,119.622843
2.1800003,32,119.626379
2.1800003,32,119.635003
2.1800003,32,119.636798
2.1800003,32,119.638579
2.1800003,32,119.643815
2.1800003,32,119.645682
2.1800003,32,119.654516
2.1800003,32,119.65455
2.1800003,32,119.658048
2.1800003,32,119.664393
2.1800003,32,119.666725
2.1800003,32,119.668949
2.1700003,33,119.674793
2.1800003,32,119.676802
2.1800003,32,119.682512
2.1800003,32,119.684481
2.1800003,32,119.68817
2.1800003,32,119.697214
2.1800003,32,119.699045
2.1800003,32,119.70086
2.1800003,32,119.70614
2.1800003,32,119.706171
2.1800003,32,119.714886
2.1800003,32,119.714916
2.1800003,32,119.718467
2.1800003,32,119.723702
2.1800003,32,119.725509
2.1800003,32,119.727309
2.1800003,32,119.732575
2.1800003,32,119.73439
2.1800003,32,119.739615
2.1800003,32,119.741428
2.1800003,32,119.744966
2.1800003,32,119.755643
2.1800003,32,119.757427
2.1800003,32,119.759232
2.1800003,32,119.764889
2.1800003,32,119.764938
2.1800003,32,119.77405
2.1800003,32,119.774096
2.1800003,32,119.777642
2.1800003,32,119.782934
2.1800003,32,119.78487
2.1800003,32,119.786727
2.1800003,32,119.792028
2.1800003,32,119.793848
2.1800003,32,120.230211
2.1800003,32,120.232093
2.1800003,32,120.235813
2.1800003,32,120.244668
2.1800003,32,120.24648
2.1800003,32,120.248313
2.1800003,32,120.253641
2.1800003,32,120.253673
2.1800003,32,120.262396
2.1800003,32,120.262427
2.1800003,32,120.265977
2.1800003,32,120.271246
2.1800003,32,120.27306
2.1800003,32,120.27488
2.1800003,32,120.280151
2.1800003,32,120.282055
2.1800003,32,120.2875
2.1800003,32,120.28932
2.1800003,32,120.292861
2.1800003,32,120.303568
2.1800003,32,120.305374
2.1800003,32,120.307192
2.1800003,32,120.312532
2.1800003,32,120.312572
2.1800003,32,120.322034
2.1800003,32,120.322086
2.1800003,32,120.325669
2.1800003,32,120.330991
2.1800003,32,120.332875
2.1800003,32,120.334823
2.1800003,32,120.340217
2.1800003,32,120.342045
2.1800003,32,120.347525
2.1800003,32,120.34951
2.1800003,32,120.353124
2.1800003,32,120.361907
2.1800003,32,120.36373
2.1800003,32,120.365566
2.1800003,32,120.370874
2.1800003,32,120.370904
2.1800003,32,120.379716
2.1800003,32,120.379749
2.1800003,32,120.383271
2.1800003,32,120.388473
2.1800003,32,120.390275
2.1800003,32,120.392062
2.1800003,32,120.39731
2.1800003,32,120.399103
2.1800003,32,120.404305
2.1600003,34,120.409555
2.1800003,32,120.411427
2.1800003,32,120.420417
2.1800003,32,120.422204
2.1800003,32,120.423986
2.1800003,32,120.429861
2.1800003,32,120.42991
2.1800003,32,120.438968
2.1800003,32,120.439016
2.1800003,32,120.442541
2.1800003,32,120.447815
2.1800003,32,120.449652
2.1800003,32,120.451531
2.1800003,32,120.456855
2.1800003,32,120.458669
2.1800003,32,120.46397
2.1800003,32,120.469311
2.1800003,32,120.469343
2.1800003,32,120.478128
2.1800003,32,120.479947
2.1800003,32,120.48178
2.1800003,32,120.487107
2.1800003,32,120.487138
2.1800003,32,120.495897
2.1800003,32,120.495929
2.1800003,32,120.499474
2.1800003,32,120.504775
2.1800003,32,120.506588
2.1800003,32,120.508423
2.1800003,32,120.513706
2.1800003,32,120.515515
2.1800003,32,120.522706
2.1800003,32,120.527988
2.1800003,32,120.528021
2.1800003,32,120.537357
2.1800003,32,120.539576
2.1800003,32,120.541556
2.1800003,32,120.547226
2.1800003,32,120.547271
2.1800003,32,120.557211
2.1800003,32,120.557265
2.1800003,32,120.564936
2.1700003,33,120.574534
2.1800003,32,120.574581
2.1800003,32,120.576824
2.1800003,32,120.586243
2.1800003,32,120.589146
2.1800003,32,120.596501
2.1800003,32,120.605468
2.1800003,32,120.605517
2.1800003,32,120.621516
2.1800003,32,120.623514
2.1800003,32,120.625652
2.1800003,32,120.638566
2.1800003,32,120.638608
2.1800003,32,120.650952
2.1800003,32,120.650999
2.1800003,32,120.655867
2.1800003,32,120.663337
2.1800003,32,120.66338
2.1800003,32,120.665252
2.1800003,32,120.67076
2.1800003,32,120.672606
2.1800003,32,120.677941
2.1800003,32,120.684782
2.1800003,32,120.684824
2.1800003,32,120.693578
2.1800003,32,120.695353
2.1800003,32,120.697149
2.1800003,32,120.702729
2.1800003,32,120.702778
2.1800003,32,120.71213
2.1800003,32,120.712185
2.1800003,32,120.716277
2.1800003,32,120.724344
2.1800003,32,120.724391
2.1800003,32,120.726266
2.1800003,32,120.73185
2.1800003,32,120.733727
2.1800003,32,120.741361
2.1800003,32,120.746613
2.1800003,32,120.746644
2.1800003,32,120.756164
2.1800003,32,120.758262
2.1800003,32,120.760181
2.1800003,32,120.765594
2.1800003,32,120.765627
2.1800003,32,120.774744
2.1800003,32,120.774791
2.1800003,32,120.778385
2.1800003,32,120.785523
2.1800003,32,120.785561
2.1800003,32,120.787411
2.1800003,32,120.792702
2.1800003,32,120.794528
2.1800003,32,120.79983
2.1800003,32,120.805159
2.1800003,32,120.805191
2.1800003,32,120.813878
2.1800003,32,120.815708
2.1800003,32,120.817523
2.1800003,32,120.822815
2.1800003,32,120.822846
2.1800003,32,120.831717
2.1800003,32,120.83175
2.1800003,32,120.835475
2.1800003,32,120.842463
2.1800003,32,120.842493
2.1800003,32,120.844308
2.1800003,32,120.851711
2.1800003,32,120.853523
2.1800003,32,120.858736
2.1800003,32,120.864318
2.1800003,32,120.864367
2.1800003,32,120.874419
2.1800003,32,120.876278
2.1800003,32,120.8781
2.1800003,32,120.883435
2.1800003,32,120.883483
2.1800003,32,120.892556
2.1800003,32,120.892599
2.1800003,32,120.896131
2.1800003,32,120.903395
2.1800003,32,120.903438
2.1800003,32,120.905245
2.1800003,32,120.910505
2.1800003,32,120.912323
2.1800003,32,120.917673
2.1800003,32,120.922999
2.1800003,32,120.923029
2.1800003,32,120.931814
2.1800003,32,120.9337
2.1800003,32,120.935513
2.1800003,32,120.940834
2.1800003,32,120.940864
2.1800003,32,120.949575
2.1800003,32,120.949605
2.1800003,32,120.953132
2.1800003,32,120.962264
2.1800003,32,120.962306
2.1800003,32,120.964106
2.1800003,32,120.969375
2.1800003,32,120.971175
2.1800003,32,120.977006
2.1800003,32,120.982404
2.1800003,32,120.982443
2.1800003,32,120.991821
2.1800003,32,120.99364
2.1800003,32,120.995476
2.1800003,32,121.00083
2.1800003,32,121.000864
2.1800003,32,121.009668
2.1800003,32,121.0097
2.1800003,32,121.013255
2.1800003,32,121.02034
2.1800003,32,121.020374
2.1800003,32,121.022182
2.1800003,32,121.027454
2.1800003,32,121.029255
2.1800003,32,121.03457
2.1800003,32,121.039868
2.1800003,32,121.039899
2.1800003,32,121.048584
2.1800003,32,121.050439
2.1800003,32,121.052252
2.1800003,32,121.05752
2.1800003,32,121.057549
2.1800003,32,121.068315
2.1800003,32,121.068353
2.1800003,32,121.071887
2.1800003,32,121.078938
2.1800003,32,121.078979
2.1800003,32,121.081054
2.1800003,32,121.086701
2.1800003,32,121.088588
2.1800003,32,121.093902
2.1800003,32,121.099222
2.1800003,32,121.099255
2.1800003,32,121.108192
2.1800003,32,121.109999
2.1800003,32,121.111828
2.1800003,32,121.117193
2.1800003,32,121.117227
2.1800003,32,121.125983
2.1800003,32,121.126013
2.1800003,32,121.129575
2.1800003,32,121.136722
2.1800003,32,121.136759
2.1800003,32,121.138592
2.1800003,32,121.143878
2.1800003,32,121.145699
2.1800003,32,121.150955
2.1800003,32,121.156239
2.1800003,32,121.156269
2.1800003,32,121.16531
2.1800003,32,121.167289
2.1800003,32,121.169327
2.1800003,32,121.175093
2.1800003,32,121.175144
2.1800003,32,121.187454
2.1800003,32,121.187503
2.1800003,32,121.191299
2.1800003,32,121.199176
2.1800003,32,121.199234
2.1800003,32,121.201259
2.1800003,32,121.206688
2.1800003,32,121.208704
2.1800003,32,121.214045
2.1800003,32,121.219515
2.1800003,32,121.219553
2.1800003,32,121.228609
2.1800003,32,121.230536
2.1800003,32,121.232457
2.1800003,32,121.238087
2.1800003,32,121.238131
2.1800003,32,121.246861
2.1800003,32,121.246892
2.1800003,32,121.250522
2.1800003,32,121.257415
2.1800003,32,121.257445
2.1800003,32,121.259239
2.1800003,32,121.264425
2.1800003,32,121.26622
2.1800003,32,121.271411
2.1800003,32,121.27659
2.1800003,32,121.27662
2.1800003,32,121.287345
2.1800003,32,121.289134
2.1800003,32,121.290901
2.1800003,32,121.2962
2.1800003,32,121.296248
2.1800003,32,121.305649
2.1800003,32,121.305696
2.1800003,32,121.309255
2.1800003,32,121.316402
2.1800003,32,121.316444
2.1800003,32,121.318433
2.1800003,32,121.324041
2.1800003,32,121.325848
2.1800003,32,121.331168
2.1800003,32,121.336514
2.1800003,32,121.336548
2.1800003,32,121.345247
2.1800003,32,121.347047
2.1800003,32,121.348893
2.1800003,32,121.354219
2.1800003,32,121.35425
2.1800003,32,121.363023
2.1800003,32,121.363053
2.1800003,32,121.366597
2.1800003,32,121.373633
2.1800003,32,121.373663
2.1800003,32,121.375487
2.1800003,32,121.380869
2.1800003,32,121.382686
2.1800003,32,121.387949
2.1800003,32,121.393235
2.1800003,32,121.393267
2.1800003,32,121.404058
2.1800003,32,121.405827
2.1800003,32,121.407609
2.1800003,32,121.413348
2.1800003,32,121.413401
2.1800003,32,121.422463
2.1600003,34,121.426046
2.1800003,32,121.426078
2.1800003,32,121.43318
2.1800003,32,121.433223
2.1800003,32,121.435199
2.1800003,32,121.440545
2.1800003,32,121.442367
2.1800003,32,121.447793
2.1800003,32,121.453129
2.1800003,32,121.453163
2.1800003,32,121.461941
2.1800003,32,121.463767
2.1800003,32,121.46558
2.1800003,32,121.470898
2.1800003,32,121.470929
2.1800003,32,121.479688
2.1800003,32,121.483252
2.1800003,32,121.483282
2.1800003,32,121.490632
2.1800003,32,121.490677
2.1800003,32,121.492592
2.1800003,32,121.497843
2.1800003,32,121.499649
2.1800003,32,121.506831
2.1800003,32,121.512159
2.1800003,32,121.512191
2.1800003,32,121.521025
2.1800003,32,121.523225
2.1800003,32,121.525177
2.1800003,32,121.530563
2.1800003,32,121.530599
2.1800003,32,121.539726
2.1800003,32,121.543303
2.1800003,32,121.543335
2.1800003,32,121.550493
2.1800003,32,121.550529
2.1800003,32,121.552387
2.1800003,32,121.557713
2.1800003,32,121.559545
2.1800003,32,121.564864
2.1800003,32,121.570258
2.1800003,32,121.570293
2.1800003,32,121.579093
2.1800003,32,121.580896
2.1800003,32,121.582733
2.1800003,32,121.588067
2.1800003,32,121.588097
2.1800003,32,121.596788
2.1800003,32,121.600506
2.1800003,32,121.600541
2.1800003,32,121.60764
2.1800003,32,121.607672
2.1800003,32,121.609479
2.1800003,32,121.616853
2.1800003,32,121.618694
2.1800003,32,121.623885
2.1800003,32,121.629113
2.1800003,32,121.629148
2.1800003,32,121.638702
2.1800003,32,121.640525
2.1800003,32,121.642332
2.1800003,32,121.647611
2.1800003,32,121.647642
2.1800003,32,121.6566
2.1800003,32,121.66018
2.1800003,32,121.660211
2.1800003,32,121.667257
2.1800003,32,121.66729
2.1800003,32,121.669122
2.1800003,32,121.674408
2.1800003,32,121.676228
2.1800003,32,121.681487
2.1800003,32,121.686914
2.1800003,32,121.686952
2.1800003,32,121.695676
2.1800003,32,121.697484
2.1800003,32,121.699282
2.1800003,32,121.704571
2.1800003,32,121.704601
2.1800003,32,121.713315
2.1800003,32,121.716873
2.1800003,32,121.716904
2.1800003,32,121.726093
2.1800003,32,121.72614
2.1800003,32,121.728137
2.1800003,32,121.734022
2.1800003,32,121.736038
2.1800003,32,121.742431
2.1800003,32,121.748158
2.1800003,32,121.748205
2.1800003,32,121.757527
2.1800003,32,121.759396
2.1800003,32,121.761214
2.1800003,32,121.766546
2.1800003,32,121.766578
2.1800003,32,121.775395
2.1800003,32,121.779003
2.1800003,32,121.779033
2.1800003,32,121.786077
2.1800003,32,121.786109
2.1800003,32,121.787931
2.1800003,32,121.793175
2.1800003,32,121.794987
2.1800003,32,121.80035
2.1800003,32,121.805644
2.1800003,32,121.805674
2.1800003,32,121.814372
2.1800003,32,121.816164
2.1800003,32,121.81798
2.1800003,32,121.82325
2.1800003,32,121.82328
2.1800003,32,121.833987
2.1800003,32,121.837539
2.1800003,32,121.83757
2.1800003,32,121.844513
2.1800003,32,121.844543
2.1800003,32,121.846427
2.1800003,32,121.852313
2.1800003,32,121.854221
2.1800003,32,121.859545
2.1800003,32,121.866748
2.1800003,32,121.866798
2.1800003,32,121.882659
2.1800003,32,121.885934
2.1800003,32,121.890934
2.1800003,32,121.902427
2.1800003,32,121.90247
2.1800003,32,121.912867
2.1800003,32,121.916412
2.1800003,32,121.916445
2.1800003,32,121.923408
2.1800003,32,121.923438
2.1800003,32,121.92528
2.1800003,32,121.934355
2.1800003,32,121.936387
2.1800003,32,121.943823
2.1800003,32,121.949146
2.1800003,32,121.949182
2.1800003,32,121.958315
2.1800003,32,121.960361
2.1800003,32,121.962296
2.1800003,32,121.971899
2.1800003,32,121.971943
2.1800003,32,121.980667
2.1800003,32,121.984328
2.1800003,32,121.984363
2.1800003,32,121.991436
2.1800003,32,121.991468
2.1800003,32,121.993299
2.1800003,32,121.998584
2.1800003,32,122.000447
2.1800003,32,122.0059
2.1800003,32,122.011203
2.1800003,32,122.011234
2.1800003,32,122.019963
2.1800003,32,122.021761
2.1800003,32,122.023581
2.1800003,32,122.028862
2.1800003,32,122.028892
2.1800003,32,122.03759
2.1800003,32,122.041142
2.1800003,32,122.041172
2.1800003,32,122.048186
2.1800003,32,122.048217
2.1800003,32,122.050012
2.1800003,32,122.057467
2.1800003,32,122.059278
2.1800003,32,122.064526
2.1800003,32,122.071258
2.1800003,32,122.071316
2.1800003,32,122.088541
2.1800003,32,122.091351
2.1800003,32,122.093652
2.1800003,32,122.101668
2.1800003,32,122.101711
2.1800003,32,122.115389
2.1800003,32,122.120003
2.1800003,32,122.12005
2.1800003,32,122.129336
2.1800003,32,122.129385
2.1800003,32,122.131411
2.1800003,32,122.137118
2.1800003,32,122.139133
2.1800003,32,122.144666
2.1800003,32,122.150097
2.1800003,32,122.150136
2.1800003,32,122.159057
2.1800003,32,122.162978
2.1800003,32,122.164886
2.1800003,32,122.170279
2.1800003,32,122.170317
2.1800003,32,122.179867
2.1800003,32,122.183914
2.1800003,32,122.183963
2.1800003,32,122.191576
2.1800003,32,122.191619
2.1800003,32,122.193585
2.1800003,32,122.198981
2.1800003,32,122.200975
2.1800003,32,122.661041
2.1800003,32,122.666313
2.1800003,32,122.666348
2.1800003,32,122.674953
2.1800003,32,122.677163
2.1800003,32,122.679081
2.1800003,32,122.684473
2.1800003,32,122.684505
2.1800003,32,122.693252
2.1800003,32,122.696818
2.1800003,32,122.696849
2.1800003,32,122.704044
2.1800003,32,122.704084
2.1800003,32,122.70592
2.1800003,32,122.713235
2.1800003,32,122.715067
2.1800003,32,122.720342
2.1800003,32,122.726356
2.1800003,32,122.726403
2.1800003,32,122.735384
2.1800003,32,122.737206
2.1800003,32,122.739015
2.1800003,32,122.744842
2.1800003,32,122.744879
2.1800003,32,122.753664
2.1800003,32,122.757252
2.1800003,32,122.757286
2.1800003,32,122.76436
2.1800003,32,122.76439
2.1800003,32,122.766221
2.1800003,32,122.771549
2.1800003,32,122.773369
2.1800003,32,122.778616
2.1800003,32,122.783911
2.1800003,32,122.783942
2.1800003,32,122.793349
2.1800003,32,122.795355
2.1800003,32,122.797362
2.1800003,32,122.803534
2.1800003,32,122.803584
2.1800003,32,122.812768
2.1800003,32,122.816499
2.1800003,32,122.818364
2.1800003,32,122.825908
2.1800003,32,122.825949
2.1800003,32,122.827749
2.1800003,32,122.833164
2.1800003,32,122.835322
2.1800003,32,122.840866
2.1800003,32,122.846137
2.1800003,32,122.846168
2.1800003,32,122.85518
2.1800003,32,122.857021
2.1800003,32,122.858836
2.1800003,32,122.86416
2.1800003,32,122.86419
2.1800003,32,122.873119
2.1800003,32,122.876705
2.1800003,32,122.876735
2.1800003,32,122.884089
2.1800003,32,122.88413
2.1800003,32,122.885975
2.1800003,32,122.891241
2.1800003,32,122.893052
2.1800003,32,122.898328
2.1800003,32,122.903618
2.1800003,32,122.903649
2.1800003,32,122.91234
2.1800003,32,122.914153
2.1800003,32,122.915958
2.1800003,32,122.921234
2.1800003,32,122.921263
2.1800003,32,122.929924
2.1800003,32,122.935512
2.1800003,32,122.935548
2.1800003,32,122.942489
2.1800003,32,122.942519
2.1800003,32,122.944315
2.1800003,32,122.95003
2.1800003,32,122.951939
2.1800003,32,122.957262
2.1800003,32,122.962538
2.1800003,32,122.96257
2.1800003,32,122.971515
2.1800003,32,122.973334
2.1800003,32,122.975167
2.1800003,32,122.98064
2.1800003,32,122.980674
2.1800003,32,122.989454
2.1800003,32,122.99302
2.1800003,32,122.993051
2.1800003,32,123.000049
2.1800003,32,123.00008
2.1800003,32,123.001886
2.1800003,32,123.007223
2.1800003,32,123.00904
2.1800003,32,123.014296
2.1800003,32,123.019591
2.1800003,32,123.019622
