#{"t_start": 1758581180.9858956, "env_id": "None"}
r,l,t
-0.14,15,345.067575
-0.14,15,345.095466
-0.2,21,345.134824
-0.12,13,345.15887
-0.12,13,345.183298
-0.03,4,345.190655
-0.11,12,345.213574
-0.11,12,345.23565
-0.27,28,345.291023
-0.08,9,345.307712
-0.23,24,345.35639
-0.06,7,345.369229
-0.07,8,345.384419
-0.14,15,345.413435
-0.14,15,345.441993
-0.51,2,345.44587
-0.18,19,345.48379
-0.13,14,345.51154
-0.11,12,345.533831
-0.12,13,345.559618
-0.19,20,345.597052
-0.15,16,345.627096
-0.5,1,345.629021
-0.24,25,345.675663
-0.52,3,345.681916
-0.15,16,345.71134
-0.16,17,345.744002
-0.16,17,345.776281
-0.1,11,345.796023
-0.12,13,345.82042
-0.26,27,345.870355
-0.16,17,345.90178
-0.07,8,345.917731
-0.11,12,345.940021
-0.59,10,345.958947
-0.1,11,345.979399
-0.55,6,345.991067
-0.11,12,346.013437
-0.08,9,346.029896
-0.07,8,346.045456
-0.12,13,346.07061
-0.11,12,346.092832
-0.12,13,346.118032
-0.56,7,346.13187
-0.11,12,346.156055
-0.16,17,346.18817
-0.09,10,346.207394
-0.07,8,346.222867
-0.12,13,346.24865
-0.09,10,346.269315
-0.05,6,346.280481
-0.1,11,346.30247
-0.16,17,346.337964
-0.26,27,346.39154
-0.1,11,346.413071
-0.15,16,346.44322
-0.08,9,346.460652
-0.19,20,346.499277
-0.06,7,346.512206
-0.09,10,346.530923
-0.13,14,346.557037
-0.19,20,346.595503
-0.1,11,346.615627
-0.07,8,346.630765
-0.07,8,346.646331
-0.15,16,346.677258
-0.12,13,346.701608
-0.08,9,346.718605
-0.14,15,346.746811
-0.08,9,346.763873
-0.08,9,346.780756
-0.13,14,346.806587
-0.16,17,346.837934
-0.15,16,346.86755
-0.2,21,346.908911
-0.2,21,346.949476
-0.18,19,346.986811
-0.19,20,347.025327
-0.09,10,347.044572
-0.11,12,347.068187
-0.5,1,347.070171
-0.16,17,347.103754
-0.21,22,347.146521
-0.18,19,347.182078
-0.13,14,347.208856
-0.25,26,347.259009
-0.18,19,347.294579
-0.15,16,347.32379
-0.11,12,347.345747
-0.11,12,347.371241
-0.5,1,347.373141
-0.16,17,347.404991
-0.11,12,347.429426
-0.09,10,347.448746
-0.11,12,347.471205
-0.11,12,347.493635
-0.22,23,347.995135
-0.11,12,348.016983
-0.11,12,348.040066
-0.15,16,348.07218
-0.16,17,348.104321
-0.54,5,348.114652
-0.54,5,348.123769
-0.15,16,348.153912
-0.5,1,348.155748
-0.13,14,348.182454
-0.11,12,348.204761
-0.16,17,348.236069
-0.17,18,348.269866
-0.19,20,348.308311
-0.17,18,348.342853
-0.1,11,348.365555
-0.11,12,348.389264
-0.11,12,348.41326
-0.08,9,348.430767
-0.05,6,348.441615
-0.09,10,348.460401
-0.14,15,348.489971
-0.54,5,348.499507
-0.51,2,348.503268
-0.11,12,348.525418
-0.15,16,348.555851
-0.05,6,348.567844
-0.11,12,348.590832
-0.51,2,348.594725
-0.16,17,348.626813
-0.11,12,348.648889
-0.16,17,348.68131
-0.1,11,348.702308
-0.14,15,348.730528
-0.26,27,348.781007
-0.19,20,348.81816
-0.1,11,348.838377
-0.11,12,348.861017
-0.13,14,348.886752
-0.1,11,348.907834
-0.06,7,348.920697
-0.14,15,348.988869
-0.13,14,349.01613
-0.05,6,349.027406
-0.06,7,349.040555
-0.08,9,349.057433
-0.17,18,349.091764
-0.13,14,349.119323
-0.11,12,349.141906
-0.11,12,349.163968
-0.09,10,349.18373
-0.16,17,349.217256
-0.05,6,349.228276
-0.23,24,349.275109
-0.13,14,349.301937
-0.12,13,349.327063
-0.1,11,349.347472
-0.13,14,349.373465
-0.09,10,349.39219
-0.12,13,349.416407
-0.16,17,349.450131
-0.52,3,349.455817
-0.11,12,349.478447
-0.12,13,349.503954
-0.15,16,349.535509
-0.13,14,349.561969
-0.12,13,349.585738
-0.1,11,349.606046
-0.16,17,349.639665
-0.14,15,349.669309
-0.19,20,349.706135
-0.18,19,349.742314
-0.19,20,349.780165
-0.19,20,349.816998
-0.55,6,349.828462
-0.2,21,349.867836
-0.1,11,349.888184
-0.52,3,349.893659
-0.13,14,349.920104
-0.14,15,349.948377
-0.23,24,349.992785
-0.16,17,350.024603
-0.12,13,350.049781
-0.08,9,350.075957
-0.21,22,350.149745
-0.12,13,350.180043
-0.11,12,350.202619
-0.2,21,350.242774
-0.19,20,350.280358
-0.11,12,350.303858
-0.22,23,350.346485
-0.2,21,350.388308
-0.14,15,350.41683
-0.13,14,350.44295
-0.09,10,350.462113
-0.21,22,350.504855
-0.11,12,350.52755
-0.09,10,350.547502
-0.11,12,350.571303
-0.08,9,350.587957
-0.19,20,350.625339
-0.17,18,350.659594
-0.15,16,350.691282
-0.11,12,350.714712
-0.27,28,350.766855
-0.5,1,350.76879
-0.12,13,350.793242
-0.14,15,350.82163
-0.18,19,350.857497
-0.16,17,350.888665
-0.23,24,350.933999
-0.06,7,350.948242
-0.21,22,350.990414
-0.07,8,351.006445
-0.13,14,351.033803
-0.06,7,351.047061
-0.52,3,351.052514
-0.09,10,351.072513
-0.16,17,351.105865
-0.53,4,351.113416
-0.2,21,351.152749
-0.17,18,351.18647
-0.12,13,351.21093
-0.06,7,351.224878
-0.19,20,351.264135
-0.18,19,351.299445
-0.12,13,351.324361
-0.56,7,351.337869
-0.52,3,351.343328
-0.11,12,351.36612
-0.2,21,351.405926
-0.07,8,351.42102
-0.11,12,351.443659
-0.53,4,351.450813
-0.13,14,351.4767
-0.11,12,351.499677
-0.1,11,351.521535
-0.09,10,351.541216
-0.08,9,351.557782
-0.09,10,351.575943
-0.53,4,351.583902
-0.15,16,351.617303
-0.23,24,351.665053
-0.1,11,351.685231
-0.08,9,351.70196
-0.09,10,351.720642
-0.22,23,351.765018
-0.11,12,351.787481
-0.54,5,351.796666
-0.09,10,351.815075
-0.12,13,351.839275
-0.16,17,351.871016
-0.08,9,351.888418
-0.21,22,351.930181
-0.12,13,351.956843
-0.12,13,352.433821
-0.11,12,352.456328
-0.21,22,352.497818
-0.21,22,352.539041
-0.16,17,352.57349
-0.12,13,352.598193
-0.16,17,352.630315
-0.53,4,352.638464
-0.5,1,352.640513
-0.09,10,352.660668
-0.21,22,352.702904
-0.1,11,352.723614
-0.06,7,352.736477
-0.18,19,352.771797
-0.19,20,352.80938
-0.14,15,352.837413
-0.14,15,352.867211
-0.07,8,352.88222
-0.19,20,352.921229
-0.06,7,352.934129
-0.51,2,352.938241
-0.14,15,352.96667
-0.07,8,352.982265
-0.13,14,353.009251
-0.11,12,353.03152
-0.06,7,353.044577
-0.17,18,353.079214
-0.1,11,353.099197
-0.09,10,353.119163
-0.08,9,353.136235
-0.11,12,353.158768
-0.22,23,353.201411
-0.08,9,353.219238
-0.17,18,353.253938
-0.12,13,353.27827
-0.13,14,353.304397
-0.13,14,353.33119
-0.09,10,353.349962
-0.1,11,353.373127
-0.16,17,353.407634
-0.12,13,353.432439
-0.52,3,353.438206
-0.08,9,353.454728
-0.56,7,353.467836
-0.07,8,353.482795
-0.13,14,353.508478
-0.13,14,353.537988
-0.2,21,353.577884
-0.12,13,353.604881
-0.07,8,353.62088
-0.17,18,353.655174
-0.21,22,353.698649
-0.13,14,353.725876
-0.14,15,353.754922
-0.16,17,353.786458
-0.05,6,353.797924
-0.53,4,353.80531
-0.18,19,353.840425
-0.24,25,353.889172
-0.15,16,353.919685
-0.08,9,353.937453
-0.14,15,353.966065
-0.1,11,353.986716
-0.07,8,354.001767
-0.11,12,354.024118
-0.13,14,354.050906
-0.19,20,354.089499
-0.14,15,354.117903
-0.1,11,354.141532
-0.07,8,354.156795
-0.02,3,354.162485
-0.1,11,354.184316
-0.17,18,354.220075
-0.18,19,354.256288
-0.15,16,354.286683
-0.08,9,354.30286
-0.19,20,354.339907
-0.21,22,354.380734
-0.18,19,354.41794
-0.55,6,354.429605
-0.12,13,354.45384
-0.09,10,354.47257
-0.13,14,354.498447
-0.52,3,354.504517
-0.15,16,354.534611
-0.53,4,354.54205
-0.22,23,354.584978
-0.14,15,354.613271
-0.14,15,354.641919
-0.11,12,354.666739
-0.08,9,354.684213
-0.13,14,354.71103
-0.51,2,354.714797
-0.26,27,354.769668
-0.1,11,354.789851
-0.14,15,354.818017
-0.1,11,354.839017
-0.11,12,354.86093
-0.15,16,354.890959
-0.17,18,354.926676
-0.28,29,354.983545
-0.17,18,355.018717
-0.17,18,355.053457
-0.29,30,355.113164
-0.13,14,355.140239
-0.08,9,355.157375
-0.55,6,355.169656
-0.05,6,355.181169
-0.09,10,355.200207
-0.13,14,355.225857
-0.51,2,355.229797
-0.11,12,355.252258
-0.12,13,355.276361
-0.08,9,355.293593
-0.25,26,355.343614
-0.12,13,355.368439
-0.51,2,355.372505
-0.09,10,355.391778
-0.12,13,355.417614
-0.14,15,355.447625
-0.16,17,355.480858
-0.06,7,355.49385
-0.1,11,355.515321
-0.11,12,355.538453
-0.1,11,355.55955
-0.1,11,355.580689
-0.15,16,355.612597
-0.21,22,355.655773
-0.52,3,355.662154
-0.19,20,355.704105
-0.06,7,355.719455
-0.11,12,355.742527
-0.19,20,355.782791
-0.09,10,355.802034
-0.04,5,355.811942
-0.11,12,355.833827
-0.1,11,355.854728
-0.12,13,355.880078
-0.21,22,355.921402
-0.12,13,355.946171
-0.12,13,355.971117
-0.08,9,355.988294
-0.15,16,356.018542
-0.17,18,356.054412
-0.19,20,356.093056
-0.11,12,356.116322
-0.02,3,356.121953
-0.5,1,356.123899
-0.12,13,356.155268
-0.14,15,356.204714
-0.5,1,356.206663
-0.03,4,356.338541
-0.53,4,356.383246
-0.21,22,356.437855
-0.08,9,356.457626
-0.53,4,356.467251
-0.13,14,356.497266
-0.16,17,356.531887
-0.17,18,356.567652
-0.56,7,357.08337
-0.06,7,357.096627
-0.11,12,357.12217
-0.1,11,357.143991
-0.12,13,357.169556
-0.16,17,357.202055
-0.13,14,357.231507
-0.17,18,357.267505
-0.07,8,357.283973
-0.11,12,357.311404
-0.55,6,357.326516
-0.08,9,357.346967
-0.07,8,357.366877
-0.17,18,357.403383
-0.1,11,357.425179
-0.23,24,357.472602
-0.17,18,357.50775
-0.11,12,357.53192
-0.07,8,357.548104
-0.12,13,357.572885
-0.12,13,357.598546
-0.15,16,357.632068
-0.56,7,357.652101
-0.11,12,357.679888
-0.21,22,357.724613
-0.1,11,357.748091
-0.13,14,357.780191
-0.17,18,357.816849
-0.16,17,357.853542
-0.07,8,357.87175
-0.07,8,357.888258
-0.52,3,357.894394
-0.07,8,357.913821
-0.52,3,357.92101
-0.16,17,357.9571
-0.02,3,357.963864
-0.57,8,357.981975
-0.16,17,358.017538
-0.06,7,358.031455
-0.1,11,358.053905
-0.19,20,358.093355
-0.15,16,358.127153
-0.23,24,358.174293
-0.13,14,358.201919
-0.11,12,358.225403
-0.05,6,358.237376
-0.08,9,358.255035
-0.12,13,358.280034
-0.08,9,358.297751
-0.19,20,358.335632
-0.18,19,358.371806
-0.12,13,358.398015
-0.05,6,358.409559
-0.14,15,358.438849
-0.07,8,358.455018
-0.5,1,358.457013
-0.13,14,358.483697
-0.11,12,358.508005
-0.13,14,358.535312
-0.12,13,358.559999
-0.02,3,358.566531
-0.15,16,358.597832
-0.13,14,358.624508
-0.12,13,358.649607
-0.17,18,358.690193
-0.09,10,358.711517
-0.12,13,358.73835
-0.15,16,358.771747
-0.03,4,358.779955
-0.18,19,358.821413
-0.12,13,358.850327
-0.13,14,358.877251
-0.05,6,358.890086
-0.19,20,358.932844
-0.12,13,358.957989
-0.07,8,358.973915
-0.13,14,359.002522
-0.09,10,359.02246
-0.1,11,359.04502
-0.02,3,359.050805
-0.17,18,359.088952
-0.15,16,359.121308
-0.11,12,359.147218
-0.11,12,359.171478
-0.11,12,359.194838
-0.5,1,359.197107
-0.09,10,359.217219
-0.55,6,359.229198
-0.58,9,359.247129
-0.21,22,359.289345
-0.11,12,359.313246
-0.19,20,359.351995
-0.32,33,359.415738
-0.06,7,359.429451
-0.09,10,359.448433
-0.11,12,359.473579
-0.18,19,359.510039
-0.1,11,359.531567
-0.13,14,359.55825
-0.09,10,359.577801
-0.12,13,359.603155
-0.2,21,359.645761
-0.17,18,359.682763
-0.17,18,359.717867
-0.56,7,359.732142
-0.14,15,359.762536
-0.2,21,359.805541
-0.08,9,359.82303
-0.03,4,359.830578
-0.19,20,359.872284
-0.11,12,359.897525
-0.11,12,359.921377
-0.1,11,359.944412
-0.14,15,359.974535
-0.21,22,360.016949
-0.06,7,360.03005
-0.14,15,360.058412
-0.53,4,360.067032
-0.17,18,360.106079
-0.13,14,360.138307
-0.1,11,360.16031
-0.13,14,360.188899
-0.1,11,360.210608
-0.16,17,360.243729
-0.07,8,360.259383
-0.12,13,360.284967
-0.14,15,360.314683
-0.13,14,360.341878
-0.07,8,360.357193
-0.11,12,360.379921
-0.11,12,360.403311
-0.14,15,360.431588
-0.18,19,360.467509
-0.12,13,360.492257
-0.53,4,360.500239
-0.13,14,360.526677
-0.11,12,360.549788
-0.1,11,360.570917
-0.2,21,360.611097
-0.05,6,360.622261
-0.14,15,360.650462
-0.2,21,360.692197
-0.1,11,360.715645
-0.14,15,360.747041
-0.21,22,360.791152
-0.12,13,360.817922
-0.54,5,360.828987
-0.19,20,360.871467
-0.13,14,360.903664
-0.17,18,360.942856
-0.1,11,360.964761
-0.13,14,360.994107
-0.08,9,361.011638
-0.07,8,361.027317
-0.1,11,361.048424
-0.16,17,361.086852
-0.11,12,361.110961
-0.13,14,361.139675
-0.1,11,361.16478
-0.2,21,361.205908
-0.12,13,361.673686
-0.5,1,361.676152
-0.12,13,361.700989
-0.05,6,361.716665
-0.14,15,361.753218
-0.08,9,361.774926
-0.21,22,361.826471
-0.05,6,361.839779
-0.15,16,361.876896
-0.15,16,361.963821
-0.51,2,361.980005
-0.09,10,361.999672
-0.12,13,362.025648
-0.08,9,362.044371
-0.11,12,362.07291
-0.15,16,362.104689
-0.13,14,362.131947
-0.18,19,362.168919
-0.08,9,362.185843
-0.09,10,362.204959
-0.16,17,362.238463
-0.05,6,362.249953
-0.07,8,362.265953
-0.12,13,362.290507
-0.55,6,362.302216
-0.1,11,362.324021
-0.04,5,362.333125
-0.05,6,362.344472
-0.07,8,362.359519
-0.09,10,362.378687
-0.18,19,362.417146
-0.55,6,362.428625
-0.52,3,362.434327
-0.14,15,362.462415
-0.19,20,362.50041
-0.12,13,362.527345
-0.04,5,362.537931
-0.55,6,362.550137
-0.22,23,362.595578
-0.06,7,362.609659
-0.12,13,362.636678
-0.08,9,362.654623
-0.05,6,362.666163
-0.09,10,362.686828
-0.18,19,362.724436
-0.09,10,362.744702
-0.07,8,362.761717
-0.12,13,362.787729
-0.52,3,362.793334
-0.16,17,362.825104
-0.15,16,362.857106
-0.13,14,362.883475
-0.07,8,362.899185
-0.15,16,362.931376
-0.1,11,362.954028
-0.08,9,362.972435
-0.21,22,363.019698
-0.1,11,363.043506
-0.13,14,363.073169
-0.16,17,363.109014
-0.13,14,363.135655
-0.14,15,363.165522
-0.04,5,363.176178
-0.2,21,363.216401
-0.11,12,363.239272
-0.16,17,363.271423
-0.08,9,363.288501
-0.15,16,363.318786
-0.07,8,363.334126
-0.04,5,363.3439
-0.14,15,363.372495
-0.11,12,363.395244
-0.15,16,363.427876
-0.55,6,363.439398
-0.09,10,363.458939
-0.16,17,363.493017
-0.17,18,363.528779
-0.06,7,363.542675
-0.07,8,363.559536
-0.17,18,363.595324
-0.07,8,363.611473
-0.14,15,363.641482
-0.06,7,363.656326
-0.08,9,363.674226
-0.06,7,363.688761
-0.13,14,363.715923
-0.1,11,363.737062
-0.21,22,363.7797
-0.06,7,363.793242
-0.08,9,363.811067
-0.12,13,363.836781
-0.52,3,363.843573
-0.09,10,363.864998
-0.07,8,363.881893
-0.1,11,363.905974
-0.13,14,363.93393
-0.23,24,363.981747
-0.13,14,364.010169
-0.09,10,364.029857
-0.12,13,364.059748
-0.09,10,364.081341
-0.12,13,364.108791
-0.2,21,364.152874
-0.09,10,364.172062
-0.52,3,364.178219
-0.08,9,364.196416
-0.12,13,364.221805
-0.11,12,364.244668
-0.12,13,364.277611
-0.59,10,364.309082
-0.09,10,364.331834
-0.12,13,364.357701
-0.08,9,364.37498
-0.06,7,364.389681
-0.09,10,364.409419
-0.11,12,364.433456
-0.07,8,364.449954
-0.22,23,364.495595
-0.13,14,364.523522
-0.11,12,364.547757
-0.12,13,364.573645
-0.18,19,364.612947
-0.05,6,364.625042
-0.14,15,364.656182
-0.14,15,364.688622
-0.07,8,364.704564
-0.12,13,364.730033
-0.17,18,364.766152
-0.09,10,364.785781
-0.15,16,364.81763
-0.11,12,364.841093
-0.05,6,364.852732
-0.14,15,364.881506
-0.11,12,364.904406
-0.52,3,364.910708
-0.14,15,364.93899
-0.06,7,364.952385
-0.11,12,364.974596
-0.52,3,364.979817
-0.59,10,364.9999
-0.2,21,365.039555
-0.2,21,365.079825
-0.14,15,365.109923
-0.04,5,365.119419
-0.1,11,365.140656
-0.1,11,365.163813
-0.13,14,365.191436
-0.05,6,365.203439
-0.11,12,365.225895
-0.25,26,365.277607
-0.5,1,365.279903
-0.11,12,365.303555
-0.12,13,365.328755
-0.12,13,365.355326
-0.29,30,365.416286
-0.12,13,365.44139
-0.25,26,365.493679
-0.09,10,365.513657
-0.19,20,365.552479
-0.09,10,365.572653
-0.17,18,365.609101
-0.15,16,365.639137
-0.55,6,365.651332
-0.09,10,365.674611
-0.13,14,365.706373
-0.08,9,365.726506
-0.07,8,365.743545
-0.1,11,365.767402
-0.21,22,365.814915
-0.18,19,365.851972
-0.5,1,365.853881
-0.12,13,365.878947
-0.2,21,366.42568
-0.1,11,366.447735
-0.15,16,366.481281
-0.5,1,366.483519
-0.12,13,366.509558
-0.04,5,366.519951
-0.19,20,366.560377
-0.12,13,366.585747
-0.08,9,366.602928
-0.17,18,366.638626
-0.13,14,366.665549
-0.4,41,366.754571
-0.15,16,366.78551
-0.14,15,366.815009
-0.12,13,366.844426
-0.16,17,366.890947
-0.16,17,366.930783
-0.09,10,366.949929
-0.13,14,366.97858
-0.15,16,367.009255
-0.1,11,367.030614
-0.07,8,367.058113
-0.09,10,367.078786
-0.09,10,367.101592
-0.14,15,367.133667
-0.04,5,367.142412
-0.12,13,367.167552
-0.5,1,367.170055
-0.18,19,367.209682
-0.15,16,367.245594
-0.1,11,367.290758
-0.21,22,367.347265
-0.2,21,367.3907
-0.12,13,367.423881
-0.11,12,367.454802
-0.08,9,367.475426
-0.52,3,367.487412
-0.1,11,367.523666
-0.09,10,367.667548
-0.11,12,367.692168
-0.37,38,367.765976
-0.18,19,367.802288
-0.07,8,367.817972
-0.14,15,367.848249
-0.14,15,367.877637
-0.1,11,367.89884
-0.14,15,367.928391
-0.1,11,367.951146
-0.08,9,367.971328
-0.17,18,368.009252
-0.2,21,368.053613
-0.09,10,368.075917
-0.14,15,368.109111
-0.11,12,368.137733
-0.06,7,368.153097
-0.3,31,368.216207
-0.15,16,368.24817
-0.06,7,368.261827
-0.24,25,368.314321
-0.08,9,368.331494
-0.2,21,368.373894
-0.07,8,368.390473
-0.11,12,368.417739
-0.51,2,368.422691
-0.08,9,368.441918
-0.07,8,368.459419
-0.17,18,368.499023
-0.12,13,368.529587
-0.13,14,368.559986
-0.17,18,368.599736
-0.09,10,368.621504
-0.2,21,368.66734
-0.12,13,368.70078
-0.06,7,368.71409
-0.05,6,368.725884
-0.17,18,368.760894
-0.16,17,368.797262
-0.08,9,368.816698
-0.13,14,368.846159
-0.12,13,368.87372
-0.14,15,368.907807
-0.09,10,368.929716
-0.51,2,368.934675
-0.06,7,368.949362
-0.09,10,368.971495
-0.12,13,368.997525
-0.1,11,369.019724
-0.09,10,369.038798
-0.53,4,369.046618
-0.15,16,369.076301
-0.14,15,369.105001
-0.03,4,369.113061
-0.08,9,369.130319
-0.09,10,369.149655
-0.05,6,369.161116
-0.13,14,369.187897
-0.06,7,369.201353
-0.08,9,369.219651
-0.07,8,369.235766
-0.5,1,369.238035
-0.2,21,369.287122
-0.22,23,369.342893
-0.18,19,369.384122
-0.1,11,369.407405
-0.54,5,369.417928
-0.12,13,369.447068
-0.07,8,369.465215
-0.09,10,369.48743
-0.12,13,369.512084
-0.17,18,369.546935
-0.5,1,369.549101
-0.28,29,369.605843
-0.15,16,369.637433
-0.11,12,369.660461
-0.12,13,369.686469
-0.24,25,369.734075
-0.08,9,369.751738
-0.1,11,369.77264
-0.2,21,369.812647
-0.14,15,369.840837
-0.2,21,369.881995
-0.1,11,369.903955
-0.06,7,369.917503
-0.14,15,369.947264
-0.21,22,369.989989
-0.15,16,370.020821
-0.19,20,370.059422
-0.05,6,370.071447
-0.11,12,370.096474
-0.23,24,370.152085
-0.12,13,370.183148
-0.1,11,370.209285
-0.13,14,370.241549
-0.12,13,370.272655
-0.1,11,370.299462
-0.2,21,370.345314
-0.12,13,370.374957
-0.13,14,370.408324
-0.52,3,370.415031
-0.5,1,370.417044
-0.18,19,370.462562
-0.14,15,370.497747
-0.18,19,370.541794
-0.19,20,370.586327
-0.22,23,370.634613
-0.1,11,370.657787
-0.14,15,370.691314
-0.25,26,370.746665
-0.16,17,370.781495
-0.13,14,370.810558
-0.17,18,370.846796
-0.09,10,370.865711
-0.14,15,371.663938
-0.15,16,371.698412
-0.12,13,371.724526
-0.13,14,371.753736
-0.14,15,371.786165
-0.54,5,371.796391
-0.18,19,371.836227
-0.09,10,371.856991
-0.08,9,371.874732
-0.07,8,371.891793
-0.16,17,371.926462
-0.08,9,371.944771
-0.09,10,371.966336
-0.22,23,372.01141
-0.54,5,372.021381
-0.2,21,372.063081
-0.12,13,372.08892
-0.1,11,372.109792
-0.17,18,372.144944
-0.11,12,372.199452
-0.06,7,372.213644
-0.14,15,372.24608
-0.09,10,372.266892
-0.09,10,372.28781
-0.08,9,372.306136
-0.08,9,372.323839
-0.16,17,372.358171
-0.11,12,372.387278
-0.05,6,372.40053
-0.51,2,372.404548
-0.13,14,372.432037
-0.07,8,372.449108
-0.56,7,372.462726
-0.2,21,372.506638
-0.14,15,372.535161
-0.1,11,372.557152
-0.18,19,372.593802
-0.16,17,372.629464
-0.05,6,372.640893
-0.11,12,372.669814
-0.16,17,372.71112
-0.18,19,372.754972
-0.1,11,372.780746
-0.11,12,372.808541
-0.19,20,372.850344
-0.12,13,372.876778
-0.09,10,372.896789
-0.12,13,372.924205
-0.08,9,372.941681
-0.07,8,372.956473
-0.21,22,372.998137
-0.04,5,373.007933
-0.1,11,373.028812
-0.07,8,373.043944
-0.11,12,373.066894
-0.09,10,373.087587
-0.11,12,373.110801
-0.12,13,373.137033
-0.16,17,373.169988
-0.53,4,373.178014
-0.13,14,373.204816
-0.05,6,373.216236
-0.53,4,373.22358
-0.11,12,373.24585
-0.17,18,373.279937
-0.1,11,373.301474
-0.06,7,373.314319
-0.09,10,373.334305
-0.11,12,373.356371
-0.09,10,373.375154
-0.18,19,373.413431
-0.05,6,373.426441
-0.17,18,373.464453
-0.11,12,373.488841
-0.1,11,373.511243
-0.12,13,373.540829
-0.1,11,373.562497
-0.5,1,373.564754
-0.04,5,373.575409
-0.15,16,373.609658
-0.14,15,373.641552
-0.13,14,373.672227
-0.18,19,373.714823
-0.22,23,373.764214
-0.19,20,373.802794
-0.13,14,373.830097
-0.57,8,373.845431
-0.51,2,373.849156
-0.21,22,373.891077
-0.08,9,373.910533
-0.55,6,373.923784
-0.12,13,373.952344
-0.13,14,373.983359
-0.24,25,374.037894
-0.12,13,374.064591
-0.11,12,374.091995
-0.08,9,374.111066
-0.09,10,374.132218
-0.08,9,374.150536
-0.1,11,374.170901
-0.07,8,374.186286
-0.09,10,374.204997
-0.14,15,374.233245
-0.11,12,374.256197
-0.08,9,374.274849
-0.52,3,374.281532
-0.12,13,374.308949
-0.12,13,374.336298
-0.13,14,374.364246
-0.16,17,374.397265
-0.13,14,374.424108
-0.1,11,374.446994
-0.5,1,374.449097
-0.08,9,374.468833
-0.18,19,374.506248
-0.15,16,374.537678
-0.12,13,374.565164
-0.11,12,374.59051
-0.06,7,374.605176
-0.1,11,374.627331
-0.06,7,374.642043
-0.11,12,374.666834
-0.23,24,374.717374
-0.21,22,374.765227
-0.14,15,374.797826
-0.13,14,374.824879
-0.14,15,374.853068
-0.18,19,374.888281
-0.12,13,374.913298
-0.06,7,374.927576
-0.21,22,374.968464
-0.22,23,375.01214
-0.11,12,375.035736
-0.08,9,375.052253
-0.11,12,375.074551
-0.18,19,375.110537
-0.22,23,375.156114
-0.06,7,375.170131
-0.18,19,375.206299
-0.08,9,375.223964
-0.06,7,375.237593
-0.05,6,375.248502
-0.18,19,375.285857
-0.12,13,375.311044
-0.16,17,375.343753
-0.12,13,375.369231
-0.12,13,375.394266
-0.05,6,375.406399
-0.09,10,375.426342
-0.07,8,375.44141
-0.14,15,375.470892
-0.07,8,375.487735
-0.14,15,375.520571
-0.52,3,375.52673
-0.13,14,375.55495
-0.09,10,375.575286
-0.11,12,375.600935
-0.09,10,375.624078
-0.12,13,375.652076
-0.21,22,375.696287
-0.53,4,375.704314
-0.13,14,375.732261
-0.22,23,375.778758
-0.52,3,375.78599
-0.1,11,375.809114
-0.22,23,376.500337
-0.5,1,376.502388
-0.21,22,376.547764
-0.09,10,376.568136
-0.12,13,376.594218
-0.08,9,376.613758
-0.13,14,376.645341
-0.1,11,376.679842
-0.02,3,376.687076
-0.13,14,376.715724
-0.09,10,376.73585
-0.02,3,376.74194
-0.18,19,376.78214
-0.07,8,376.799237
-0.09,10,376.818869
-0.2,21,376.859646
-0.22,23,376.902999
-0.12,13,376.928195
-0.13,14,376.95529
-0.23,24,377.003571
-0.12,13,377.02965
-0.53,4,377.039134
-0.05,6,377.051414
-0.11,12,377.074214
-0.11,12,377.096572
-0.09,10,377.115216
-0.18,19,377.152099
-0.2,21,377.190943
-0.18,19,377.227015
-0.51,2,377.267962
-0.13,14,377.365743
-0.14,15,377.395455
-0.21,22,377.437933
-0.13,14,377.46374
-0.08,9,377.480769
-0.1,11,377.500778
-0.11,12,377.523461
-0.14,15,377.554878
-0.52,3,377.560991
-0.14,15,377.592597
-0.14,15,377.622968
-0.11,12,377.646656
-0.05,6,377.658662
-0.11,12,377.683607
-0.12,13,377.70894
-0.19,20,377.74596
-0.12,13,377.770659
-0.24,25,377.821267
-0.51,2,377.824897
-0.05,6,377.836761
-0.12,13,377.861414
-0.15,16,377.893131
-0.09,10,377.913846
-0.51,2,377.917892
-0.24,25,377.967515
-0.16,17,378.002692
-0.24,25,378.051698
-0.16,17,378.084679
-0.51,2,378.08873
-0.09,10,378.109566
-0.5,1,378.112434
-0.17,18,378.149047
-0.19,20,378.190959
-0.17,18,378.232502
-0.11,12,378.256136
-0.15,16,378.286756
-0.16,17,378.319148
-0.06,7,378.332493
-0.08,9,378.348958
-0.07,8,378.364
-0.22,23,378.408019
-0.19,20,378.447919
-0.06,7,378.461461
-0.15,16,378.492493
-0.15,16,378.523329
-0.16,17,378.556426
-0.08,9,378.574169
-0.05,6,378.586775
-0.08,9,378.603833
-0.14,15,378.637884
-0.13,14,378.665196
-0.13,14,378.691561
-0.08,9,378.708816
